2022-03-10	04:09:01	14.22
2022-03-10	03:59:01	14.36
2022-03-10	03:49:01	14.50
2022-03-10	03:39:02	14.64
2022-03-10	03:29:02	14.79
2022-03-10	03:19:02	14.95
2022-03-10	03:09:03	15.10
2022-03-10	02:59:03	15.26
2022-03-10	02:49:03	15.42
2022-03-10	02:39:04	15.59
2022-03-10	02:29:04	15.74
2022-03-10	02:19:04	15.89
2022-03-10	02:09:04	16.03
2022-03-10	01:59:05	16.16
2022-03-10	01:49:05	16.28
2022-03-10	01:39:06	16.39
2022-03-10	01:29:06	16.51
2022-03-10	01:19:06	16.63
2022-03-10	01:09:07	16.74
2022-03-10	00:59:07	16.85
2022-03-10	00:49:07	16.96
2022-03-10	00:39:07	17.09
2022-03-10	00:29:07	17.22
2022-03-10	00:19:08	17.36
2022-03-10	00:09:09	17.51
2022-03-09	23:59:08	17.68
2022-03-09	23:49:09	17.85
2022-03-09	23:39:09	18.03
2022-03-09	23:29:10	18.21
2022-03-09	23:19:10	18.39
2022-03-09	23:09:10	18.58
2022-03-09	22:59:11	18.78
2022-03-09	22:49:11	18.99
2022-03-09	22:39:11	19.20
2022-03-09	22:29:11	19.41
2022-03-09	22:19:11	19.61
2022-03-09	22:09:12	19.82
2022-03-09	21:59:12	20.03
2022-03-09	21:49:13	20.24
2022-03-09	21:39:12	20.47
2022-03-09	21:29:13	20.70
2022-03-09	21:19:13	20.94
2022-03-09	21:09:14	21.19
2022-03-09	20:59:13	21.42
2022-03-09	20:49:15	21.66
2022-03-09	20:39:14	21.91
2022-03-09	20:29:15	22.17
2022-03-09	20:19:15	22.44
2022-03-09	20:09:16	22.73
2022-03-09	19:59:16	23.05
2022-03-09	19:49:16	23.37
2022-03-09	19:39:17	23.73
2022-03-09	19:29:16	24.08
2022-03-09	19:19:17	24.53
2022-03-09	19:09:17	25.03
2022-03-09	18:59:17	25.63
2022-03-09	18:49:18	26.22
2022-03-09	18:39:18	26.87
2022-03-09	18:29:18	27.55
2022-03-09	18:19:18	28.32
2022-03-09	18:09:19	29.20
2022-03-09	17:59:19	30.18
2022-03-09	17:49:19	31.23
2022-03-09	17:39:19	31.98
2022-03-09	17:29:19	32.81
2022-03-09	17:19:19	33.67
2022-03-09	17:09:20	34.58
2022-03-09	16:59:20	35.27
2022-03-09	16:49:20	35.90
2022-03-09	16:39:20	36.80
2022-03-09	16:29:20	37.64
2022-03-09	16:19:21	38.47
2022-03-09	16:09:21	39.10
2022-03-09	15:59:21	39.55
2022-03-09	15:49:21	39.95
2022-03-09	15:39:22	40.26
2022-03-09	15:29:21	40.87
2022-03-09	15:19:22	41.30
2022-03-09	15:09:21	41.69
2022-03-09	14:59:22	41.82
2022-03-09	14:49:22	42.08
2022-03-09	14:39:22	42.23
2022-03-09	14:29:23	41.94
2022-03-09	14:19:23	41.43
2022-03-09	14:09:22	40.86
2022-03-09	13:59:22	40.11
2022-03-09	13:49:23	39.55
2022-03-09	13:39:23	38.69
2022-03-09	13:29:23	37.97
2022-03-09	13:19:23	37.38
2022-03-09	13:09:23	36.88
2022-03-09	12:59:24	36.27
2022-03-09	12:49:23	35.72
2022-03-09	12:39:23	35.13
2022-03-09	12:29:24	34.56
2022-03-09	12:19:24	34.06
2022-03-09	12:09:24	33.64
2022-03-09	11:59:25	33.28
2022-03-09	11:49:25	33.13
2022-03-09	11:39:25	32.74
2022-03-09	11:29:25	32.53
2022-03-09	11:19:25	32.00
2022-03-09	11:09:26	31.20
2022-03-09	10:59:25	30.36
2022-03-09	10:49:26	29.57
2022-03-09	10:39:26	28.77
2022-03-09	10:29:26	27.90
2022-03-09	10:19:27	27.00
2022-03-09	10:09:27	26.19
2022-03-09	09:59:27	25.43
2022-03-09	09:49:27	24.60
2022-03-09	09:39:27	23.74
2022-03-09	09:29:28	22.91
2022-03-09	09:19:28	22.07
2022-03-09	09:09:28	21.30
2022-03-09	08:59:28	20.56
2022-03-09	08:49:28	19.78
2022-03-09	08:39:29	18.94
2022-03-09	08:29:29	18.12
2022-03-09	08:19:29	17.37
2022-03-09	08:09:30	16.66
2022-03-09	07:59:30	15.97
2022-03-09	07:49:31	15.33
2022-03-09	07:39:30	14.74
2022-03-09	07:29:31	14.23
2022-03-09	07:19:31	13.80
2022-03-09	07:09:31	13.44
2022-03-09	06:59:32	13.15
2022-03-09	06:49:32	12.94
2022-03-09	06:39:32	12.80
2022-03-09	06:29:32	12.73
2022-03-09	06:19:33	12.73
2022-03-09	06:09:33	12.79
2022-03-09	05:59:34	12.90
2022-03-09	05:49:34	13.01
2022-03-09	05:39:35	13.12
2022-03-09	05:29:35	13.24
2022-03-09	05:19:35	13.35
2022-03-09	05:09:35	13.46
2022-03-09	04:59:36	13.57
2022-03-09	04:49:37	13.68
2022-03-09	04:39:36	13.80
2022-03-09	04:29:37	13.93
2022-03-09	04:19:37	14.08
2022-03-09	04:09:38	14.22
2022-03-09	03:59:37	14.36
2022-03-09	03:49:38	14.50
2022-03-09	03:39:38	14.64
2022-03-09	03:29:38	14.79
2022-03-09	03:19:39	14.95
2022-03-09	03:09:39	15.10
2022-03-09	02:59:40	15.26
2022-03-09	02:49:40	15.42
2022-03-09	02:39:40	15.59
2022-03-09	02:29:40	15.74
2022-03-09	02:19:41	15.89
2022-03-09	02:09:41	16.03
2022-03-09	01:59:42	16.16
2022-03-09	01:49:42	16.28
2022-03-09	01:39:42	16.39
2022-03-09	01:29:42	16.51
2022-03-09	01:19:43	16.63
2022-03-09	01:09:43	16.74
2022-03-09	00:59:43	16.85
2022-03-09	00:49:43	16.96
2022-03-09	00:39:44	17.09
2022-03-09	00:29:44	17.22
2022-03-09	00:19:45	17.36
2022-03-09	00:09:44	17.51
2022-03-08	23:59:45	17.68
2022-03-08	23:49:45	17.85
2022-03-08	23:39:46	18.03
2022-03-08	23:29:46	18.21
2022-03-08	23:19:46	18.39
2022-03-08	23:09:47	18.58
2022-03-08	22:59:47	18.78
2022-03-08	22:49:48	18.99
2022-03-08	22:39:48	19.20
2022-03-08	22:29:48	19.41
2022-03-08	22:19:48	19.61
2022-03-08	22:09:48	19.82
2022-03-08	21:59:48	20.03
2022-03-08	21:49:49	20.24
2022-03-08	21:39:49	20.47
2022-03-08	21:29:50	20.70
2022-03-08	21:19:50	20.94
2022-03-08	21:09:50	21.19
2022-03-08	20:59:51	21.42
2022-03-08	20:49:51	21.66
2022-03-08	20:39:51	21.91
2022-03-08	20:29:51	22.17
2022-03-08	20:19:52	22.44
2022-03-08	20:09:52	22.73
2022-03-08	19:59:53	23.05
2022-03-08	19:49:53	23.37
2022-03-08	19:39:53	23.73
2022-03-08	19:29:53	24.08
2022-03-08	19:19:53	24.53
2022-03-08	19:09:54	25.03
2022-03-08	18:59:54	25.72
2022-03-08	18:49:54	26.47
2022-03-08	18:39:54	27.37
2022-03-08	18:29:54	28.29
2022-03-08	18:19:55	29.24
2022-03-08	18:09:55	30.34
2022-03-08	17:59:55	31.49
2022-03-08	17:49:56	32.61
2022-03-08	17:39:56	33.63
2022-03-08	17:29:56	34.63
2022-03-08	17:19:56	35.57
2022-03-08	17:09:57	36.32
2022-03-08	16:59:56	37.10
2022-03-08	16:49:56	37.80
2022-03-08	16:39:57	38.39
2022-03-08	16:29:56	38.67
2022-03-08	16:19:57	38.91
2022-03-08	16:09:57	39.10
2022-03-08	15:59:57	39.07
2022-03-08	15:49:57	39.11
2022-03-08	15:39:58	39.04
2022-03-08	15:29:57	39.13
2022-03-08	15:19:58	39.32
2022-03-08	15:09:58	39.46
2022-03-08	14:59:59	39.55
2022-03-08	14:49:59	39.56
2022-03-08	14:39:59	39.41
2022-03-08	14:29:59	39.27
2022-03-08	14:19:59	39.23
2022-03-08	14:09:59	39.22
2022-03-08	13:50:00	39.20
2022-03-08	13:39:59	39.20
2022-03-08	13:30:00	38.97
2022-03-08	13:19:59	38.93
2022-03-08	13:10:00	38.79
2022-03-08	13:00:00	38.43
2022-03-08	12:50:00	38.13
2022-03-08	12:40:00	37.90
2022-03-08	12:30:00	37.57
2022-03-08	12:20:00	37.23
2022-03-08	12:10:00	36.78
2022-03-08	12:00:01	36.36
2022-03-08	11:50:01	35.78
2022-03-08	11:40:01	35.09
2022-03-08	11:30:01	34.36
2022-03-08	11:20:02	33.65
2022-03-08	11:10:01	32.80
2022-03-08	11:00:02	31.88
2022-03-08	10:50:02	31.01
2022-03-08	10:40:03	30.08
2022-03-08	10:30:02	29.16
2022-03-08	10:20:03	28.26
2022-03-08	10:10:02	27.38
2022-03-08	10:00:03	26.53
2022-03-08	09:50:04	25.62
2022-03-08	09:40:03	24.76
2022-03-08	09:30:04	23.92
2022-03-08	09:20:04	23.07
2022-03-08	09:10:04	22.16
2022-03-08	09:00:05	21.24
2022-03-08	08:50:05	20.30
2022-03-08	08:40:05	19.37
2022-03-08	08:30:06	18.48
2022-03-08	08:20:06	17.60
2022-03-08	08:10:06	16.78
2022-03-08	08:00:06	16.01
2022-03-08	07:50:06	15.34
2022-03-08	07:40:07	14.74
2022-03-08	07:30:07	14.22
2022-03-08	07:20:08	13.78
2022-03-08	07:10:08	13.43
2022-03-08	07:00:08	13.18
2022-03-08	06:50:08	13.02
2022-03-08	06:40:08	12.94
2022-03-08	06:30:10	12.91
2022-03-08	06:20:10	12.94
2022-03-08	06:10:10	12.99
2022-03-08	06:00:10	13.06
2022-03-08	05:50:11	13.13
2022-03-08	05:40:11	13.19
2022-03-08	05:30:11	13.25
2022-03-08	05:20:11	13.32
2022-03-08	05:10:12	13.39
2022-03-08	05:00:12	13.47
2022-03-08	04:50:12	13.56
2022-03-08	04:40:12	13.67
2022-03-08	04:30:13	13.77
2022-03-08	04:20:14	13.89
2022-03-08	04:10:14	14.00
2022-03-08	04:00:14	14.13
2022-03-08	03:50:14	14.25
2022-03-08	03:40:15	14.39
2022-03-08	03:30:15	14.53
2022-03-08	03:20:15	14.69
2022-03-08	03:10:16	14.86
2022-03-08	03:00:16	15.03
2022-03-08	02:50:16	15.22
2022-03-08	02:40:17	15.40
2022-03-08	02:30:17	15.57
2022-03-08	02:20:18	15.73
2022-03-08	02:10:18	15.89
2022-03-08	02:00:18	16.03
2022-03-08	01:50:18	16.16
2022-03-08	01:40:19	16.29
2022-03-08	01:30:19	16.42
2022-03-08	01:20:19	16.54
2022-03-08	01:10:20	16.67
2022-03-08	01:00:20	16.78
2022-03-08	00:50:20	16.89
2022-03-08	00:40:21	17.00
2022-03-08	00:30:21	17.11
2022-03-08	00:20:21	17.23
2022-03-08	00:10:21	17.36
2022-03-08	00:00:22	17.49
2022-03-07	23:50:22	17.64
2022-03-07	23:40:22	17.79
2022-03-07	23:30:22	17.94
2022-03-07	23:20:23	18.09
2022-03-07	23:10:23	18.24
2022-03-07	23:00:23	18.39
2022-03-07	22:50:24	18.55
2022-03-07	22:40:24	18.72
2022-03-07	22:30:24	18.96
2022-03-07	22:20:24	19.22
2022-03-07	22:10:25	19.51
2022-03-07	22:00:26	19.80
2022-03-07	21:50:26	20.11
2022-03-07	21:40:26	20.44
2022-03-07	21:30:26	20.82
2022-03-07	21:20:26	21.21
2022-03-07	21:10:27	21.64
2022-03-07	21:00:27	22.11
2022-03-07	20:50:27	22.60
2022-03-07	20:40:28	23.11
2022-03-07	20:30:28	23.63
2022-03-07	20:20:28	24.10
2022-03-07	20:10:28	24.57
2022-03-07	20:00:29	25.03
2022-03-07	19:50:29	25.52
2022-03-07	19:40:29	26.00
2022-03-07	19:30:30	26.48
2022-03-07	19:20:30	26.95
2022-03-07	19:10:29	27.43
2022-03-07	19:00:31	27.89
2022-03-07	18:50:31	28.33
2022-03-07	18:40:31	28.72
2022-03-07	18:30:31	29.11
2022-03-07	18:20:31	29.49
2022-03-07	18:10:31	29.87
2022-03-07	18:00:31	30.28
2022-03-07	17:50:32	30.70
2022-03-07	17:40:32	31.10
2022-03-07	17:30:33	31.53
2022-03-07	17:20:33	32.00
2022-03-07	17:10:33	32.53
2022-03-07	17:00:33	33.20
2022-03-07	16:50:33	33.89
2022-03-07	16:40:33	34.39
2022-03-07	16:30:33	34.94
2022-03-07	16:20:34	35.50
2022-03-07	16:10:33	36.00
2022-03-07	16:00:34	36.37
2022-03-07	15:50:35	36.74
2022-03-07	15:40:34	37.19
2022-03-07	15:30:34	37.52
2022-03-07	15:20:35	37.85
2022-03-07	15:10:35	38.13
2022-03-07	15:00:35	38.34
2022-03-07	14:50:35	38.48
2022-03-07	14:40:36	38.66
2022-03-07	14:30:36	39.13
2022-03-07	14:20:36	39.55
2022-03-07	14:10:36	39.97
2022-03-07	14:00:36	40.47
2022-03-07	13:50:37	41.16
2022-03-07	13:40:36	41.74
2022-03-07	13:30:36	42.18
2022-03-07	13:20:37	42.61
2022-03-07	13:10:37	42.95
2022-03-07	13:00:37	43.23
2022-03-07	12:50:37	43.42
2022-03-07	12:40:37	43.45
2022-03-07	12:30:37	43.31
2022-03-07	12:20:38	42.99
2022-03-07	12:10:37	42.56
2022-03-07	12:00:37	42.00
2022-03-07	11:50:38	41.33
2022-03-07	11:40:37	40.45
2022-03-07	11:30:38	39.55
2022-03-07	11:20:38	38.64
2022-03-07	11:10:38	37.75
2022-03-07	11:00:39	36.82
2022-03-07	10:50:39	35.80
2022-03-07	10:40:38	34.80
2022-03-07	10:30:39	33.73
2022-03-07	10:20:40	32.69
2022-03-07	10:10:40	31.60
2022-03-07	10:00:40	30.50
2022-03-07	09:50:40	29.42
2022-03-07	09:40:40	28.33
2022-03-07	09:30:40	27.23
2022-03-07	09:20:40	26.18
2022-03-07	09:10:41	25.06
2022-03-07	09:00:41	23.93
2022-03-07	08:50:41	22.78
2022-03-07	08:40:41	21.69
2022-03-07	08:30:42	20.60
2022-03-07	08:20:43	19.61
2022-03-07	08:10:42	18.70
2022-03-07	08:00:42	17.89
2022-03-07	07:50:43	17.22
2022-03-07	07:40:43	16.65
2022-03-07	07:30:44	16.17
2022-03-07	07:20:44	15.79
2022-03-07	07:10:44	15.47
2022-03-07	07:00:45	15.26
2022-03-07	06:50:45	15.14
2022-03-07	06:40:45	15.10
2022-03-07	06:30:45	15.14
2022-03-07	06:20:46	15.23
2022-03-07	06:10:46	15.35
2022-03-07	06:00:47	15.48
2022-03-07	05:50:47	15.61
2022-03-07	05:40:48	15.74
2022-03-07	05:30:47	15.86
2022-03-07	05:20:48	15.97
2022-03-07	05:10:48	16.09
2022-03-07	05:00:48	16.21
2022-03-07	04:50:49	16.33
2022-03-07	04:40:49	16.47
2022-03-07	04:30:49	16.61
2022-03-07	04:20:50	16.76
2022-03-07	04:10:50	16.91
2022-03-07	04:00:50	17.05
2022-03-07	03:50:50	17.18
2022-03-07	03:40:51	17.30
2022-03-07	03:30:51	17.43
2022-03-07	03:20:52	17.54
2022-03-07	03:10:52	17.66
2022-03-07	03:00:52	17.77
2022-03-07	02:50:52	17.90
2022-03-07	02:40:53	18.02
2022-03-07	02:30:53	18.15
2022-03-07	02:20:53	18.28
2022-03-07	02:10:53	18.41
2022-03-07	02:00:54	18.54
2022-03-07	01:50:55	18.66
2022-03-07	01:40:55	18.79
2022-03-07	01:30:55	18.91
2022-03-07	01:20:55	19.02
2022-03-07	01:10:55	19.14
2022-03-07	01:00:56	19.27
2022-03-07	00:50:56	19.42
2022-03-07	00:40:57	19.54
2022-03-07	00:30:57	19.67
2022-03-07	00:20:57	19.79
2022-03-07	00:10:58	19.92
2022-03-07	00:00:57	20.05
2022-03-06	23:50:58	20.18
2022-03-06	23:40:58	20.33
2022-03-06	23:30:58	20.49
2022-03-06	23:20:59	20.66
2022-03-06	23:10:59	20.84
2022-03-06	23:01:00	21.03
2022-03-06	22:51:00	21.20
2022-03-06	22:41:00	21.36
2022-03-06	22:31:01	21.53
2022-03-06	22:21:01	21.73
2022-03-06	22:11:01	21.94
2022-03-06	22:01:01	22.16
2022-03-06	21:51:02	22.41
2022-03-06	21:41:02	22.67
2022-03-06	21:31:02	22.94
2022-03-06	21:21:03	23.21
2022-03-06	21:11:03	23.50
2022-03-06	21:01:03	23.79
2022-03-06	20:51:03	24.10
2022-03-06	20:41:04	24.44
2022-03-06	20:31:03	24.81
2022-03-06	20:21:04	25.21
2022-03-06	20:11:04	25.63
2022-03-06	20:01:04	26.07
2022-03-06	19:51:04	26.54
2022-03-06	19:41:05	27.04
2022-03-06	19:31:06	27.59
2022-03-06	19:21:06	28.17
2022-03-06	19:11:06	28.82
2022-03-06	19:01:06	29.53
2022-03-06	18:51:06	30.25
2022-03-06	18:41:07	31.02
2022-03-06	18:31:07	31.84
2022-03-06	18:21:07	32.76
2022-03-06	18:11:07	33.71
2022-03-06	18:01:07	34.70
2022-03-06	17:51:08	35.77
2022-03-06	17:41:07	36.68
2022-03-06	17:31:08	37.58
2022-03-06	17:21:08	38.39
2022-03-06	17:11:08	39.13
2022-03-06	17:01:08	39.83
2022-03-06	16:51:09	40.54
2022-03-06	16:41:08	41.23
2022-03-06	16:31:09	41.89
2022-03-06	16:21:09	42.52
2022-03-06	16:11:09	42.90
2022-03-06	16:01:09	43.22
2022-03-06	15:51:10	43.49
2022-03-06	15:41:09	43.44
2022-03-06	15:31:09	43.40
2022-03-06	15:21:09	43.36
2022-03-06	15:11:10	43.27
2022-03-06	15:01:10	43.15
2022-03-06	14:51:10	43.10
2022-03-06	14:41:11	42.96
2022-03-06	14:31:10	42.70
2022-03-06	14:21:10	42.36
2022-03-06	14:11:10	41.88
2022-03-06	14:01:11	41.32
2022-03-06	13:51:11	40.71
2022-03-06	13:41:11	40.10
2022-03-06	13:31:11	39.67
2022-03-06	13:21:12	39.33
2022-03-06	13:11:12	38.95
2022-03-06	13:01:12	38.59
2022-03-06	12:51:11	38.24
2022-03-06	12:41:11	37.78
2022-03-06	12:31:12	37.19
2022-03-06	12:21:12	36.66
2022-03-06	12:11:12	36.19
2022-03-06	12:01:12	35.72
2022-03-06	11:51:12	35.39
2022-03-06	11:41:12	35.02
2022-03-06	11:31:13	34.59
2022-03-06	11:21:13	34.02
2022-03-06	11:11:13	33.36
2022-03-06	11:01:13	32.57
2022-03-06	10:51:14	31.77
2022-03-06	10:41:14	30.93
2022-03-06	10:31:14	30.01
2022-03-06	10:21:14	29.19
2022-03-06	10:11:14	28.38
2022-03-06	10:01:14	27.51
2022-03-06	09:51:15	26.63
2022-03-06	09:41:15	25.76
2022-03-06	09:31:15	24.86
2022-03-06	09:21:15	23.91
2022-03-06	09:11:16	23.00
2022-03-06	09:01:16	22.10
2022-03-06	08:51:17	21.25
2022-03-06	08:41:17	20.40
2022-03-06	08:31:16	19.54
2022-03-06	08:21:17	18.73
2022-03-06	08:11:17	17.96
2022-03-06	08:01:17	17.22
2022-03-06	07:51:18	16.54
2022-03-06	07:41:18	15.93
2022-03-06	07:31:18	15.41
2022-03-06	07:21:18	14.98
2022-03-06	07:11:19	14.63
2022-03-06	07:01:20	14.39
2022-03-06	06:51:19	14.24
2022-03-06	06:41:20	14.17
2022-03-06	06:31:20	14.15
2022-03-06	06:21:21	14.19
2022-03-06	06:11:21	14.25
2022-03-06	06:01:22	14.32
2022-03-06	05:51:22	14.39
2022-03-06	05:41:22	14.45
2022-03-06	05:31:23	14.51
2022-03-06	05:21:23	14.55
2022-03-06	05:11:23	14.58
2022-03-06	05:01:24	14.62
2022-03-06	04:51:24	14.67
2022-03-06	04:41:24	14.74
2022-03-06	04:31:24	14.81
2022-03-06	04:21:25	14.92
2022-03-06	04:11:25	15.04
2022-03-06	04:01:25	15.17
2022-03-06	03:51:26	15.32
2022-03-06	03:41:26	15.48
2022-03-06	03:31:26	15.65
2022-03-06	03:21:26	15.82
2022-03-06	03:11:27	16.02
2022-03-06	03:01:27	16.23
2022-03-06	02:51:28	16.45
2022-03-06	02:41:28	16.64
2022-03-06	02:31:28	16.83
2022-03-06	02:21:28	17.02
2022-03-06	02:11:29	17.20
2022-03-06	02:01:29	17.37
2022-03-06	01:51:29	17.53
2022-03-06	01:41:29	17.68
2022-03-06	01:31:30	17.82
2022-03-06	01:21:30	17.94
2022-03-06	01:11:31	18.06
2022-03-06	01:01:31	18.19
2022-03-06	00:51:31	18.30
2022-03-06	00:41:31	18.41
2022-03-06	00:31:31	18.52
2022-03-06	00:21:32	18.63
2022-03-06	00:11:32	18.74
2022-03-06	00:01:32	18.86
2022-03-05	23:51:33	18.99
2022-03-05	23:41:33	19.12
2022-03-05	23:31:34	19.26
2022-03-05	23:21:34	19.41
2022-03-05	23:11:34	19.59
2022-03-05	23:01:35	19.79
2022-03-05	22:51:35	20.00
2022-03-05	22:41:35	20.22
2022-03-05	22:31:35	20.45
2022-03-05	22:21:35	20.69
2022-03-05	22:11:36	20.92
2022-03-05	22:01:36	21.17
2022-03-05	21:51:36	21.42
2022-03-05	21:41:37	21.66
2022-03-05	21:31:37	21.90
2022-03-05	21:21:37	22.12
2022-03-05	21:11:37	22.33
2022-03-05	21:01:38	22.51
2022-03-05	20:51:39	22.70
2022-03-05	20:41:39	22.88
2022-03-05	20:31:39	23.08
2022-03-05	20:21:39	23.29
2022-03-05	20:11:39	23.54
2022-03-05	20:01:40	23.93
2022-03-05	19:51:39	24.36
2022-03-05	19:41:40	24.84
2022-03-05	19:31:40	25.36
2022-03-05	19:21:40	25.96
2022-03-05	19:11:41	26.66
2022-03-05	19:01:41	27.45
2022-03-05	18:51:42	28.30
2022-03-05	18:41:42	29.14
2022-03-05	18:31:42	29.94
2022-03-05	18:21:42	30.74
2022-03-05	18:11:42	31.58
2022-03-05	18:01:43	32.53
2022-03-05	17:51:42	33.34
2022-03-05	17:41:43	33.93
2022-03-05	17:31:43	34.36
2022-03-05	17:21:43	34.81
2022-03-05	17:11:43	35.29
2022-03-05	17:01:43	35.69
2022-03-05	16:51:43	36.02
2022-03-05	16:41:44	36.38
2022-03-05	16:31:44	36.66
2022-03-05	16:21:45	36.89
2022-03-05	16:11:45	37.11
2022-03-05	16:01:45	37.34
2022-03-05	15:51:45	37.50
2022-03-05	15:41:45	37.71
2022-03-05	15:31:45	38.08
2022-03-05	15:21:45	38.74
2022-03-05	15:11:46	39.36
2022-03-05	15:01:46	39.83
2022-03-05	14:51:46	40.26
2022-03-05	14:41:46	40.58
2022-03-05	14:31:46	40.74
2022-03-05	14:21:46	40.80
2022-03-05	14:11:46	40.82
2022-03-05	14:01:47	40.91
2022-03-05	13:51:46	40.84
2022-03-05	13:41:47	40.75
2022-03-05	13:31:46	40.58
2022-03-05	13:21:47	40.33
2022-03-05	13:11:47	39.82
2022-03-05	13:01:47	39.29
2022-03-05	12:51:47	38.66
2022-03-05	12:41:47	38.08
2022-03-05	12:31:47	37.53
2022-03-05	12:21:48	36.97
2022-03-05	12:11:48	36.48
2022-03-05	12:01:48	36.07
2022-03-05	11:51:48	35.48
2022-03-05	11:41:48	34.92
2022-03-05	11:31:49	34.23
2022-03-05	11:21:48	33.43
2022-03-05	11:11:48	32.65
2022-03-05	11:01:49	31.88
2022-03-05	10:51:49	30.99
2022-03-05	10:41:49	30.14
2022-03-05	10:31:49	29.21
2022-03-05	10:21:50	28.23
2022-03-05	10:11:50	27.25
2022-03-05	10:01:51	26.29
2022-03-05	09:51:51	25.30
2022-03-05	09:41:51	24.29
2022-03-05	09:31:51	23.25
2022-03-05	09:21:51	22.22
2022-03-05	09:11:51	21.21
2022-03-05	09:01:52	20.18
2022-03-05	08:51:52	19.15
2022-03-05	08:41:52	18.17
2022-03-05	08:31:53	17.27
2022-03-05	08:21:52	16.44
2022-03-05	08:11:53	15.68
2022-03-05	08:01:53	15.01
2022-03-05	07:51:53	14.39
2022-03-05	07:41:54	13.86
2022-03-05	07:31:55	13.42
2022-03-05	07:21:55	13.07
2022-03-05	07:11:55	12.80
2022-03-05	07:01:55	12.62
2022-03-05	06:51:56	12.53
